319;;0
320;;1
321;;1
322;;1
323;;1
324;;1
325;;1
326;;-1
327;;1
328;;1
329;;1
330;;0
331;;0
332;;1
333;;1
334;;1
335;;-1
336;;0
337;;1
338;;1
339;;1
340;;0
341;;1
342;;1
343;;0
344;;1
345;;1
346;;1
347;;1
348;;0
349;;1
350;;1
351;;1
352;;-1
353;;1
354;;1
355;;1
356;;1
357;;1
358;;-1
359;;1
360;;0
361;;1
362;;1
363;;1
364;;1
365;;1
366;;-1
367;;1
368;;1
369;;-1
370;;1
371;;1
372;;1
373;;0
374;;1
375;;1
376;;0
377;;1
378;;1
379;;1
380;;-1
381;;-1
382;;0
383;;1
384;;1
385;;1
386;;1
387;;1
388;;0
389;;1
390;;1
391;;0
392;;1
393;;1
394;;1
395;;1
396;;1
397;;0
398;;1
399;;1
400;;0
401;;1
402;;-1
403;;1
404;;1
405;;1
406;;1
407;;1
408;;1
409;;-1
410;;1
411;;1
412;;1
413;;1
414;;1
415;;-1
416;;1
417;;1
418;;-1
419;;1
420;;1
421;;-1
422;;1
423;;1
424;;1
425;;0
426;;1
427;;1
428;;0
429;;1
430;;1
431;;-1
432;;1
433;;-1
434;;-1
435;;1
436;;1
437;;1
438;;1
439;;1
440;;1
441;;1
442;;1
443;;1
444;;1
445;;1
446;;1
447;;1
448;;1
449;;1
450;;0
451;;1
452;;-1
453;;0
454;;-1
455;;-1
456;;0
457;;1
458;;1
459;;1
460;;1
461;;1
462;;1
463;;1
464;;1
465;;1
466;;-1
467;;1
468;;0
469;;1
470;;1
471;;1
472;;1
473;;-1
474;;1
475;;1
476;;1
477;;1
478;;1
479;;1
480;;0
481;;1
482;;1
483;;1
484;;1
485;;1
486;;1
487;;1
488;;0
489;;1
490;;1
491;;1
492;;1
493;;1
494;;1
495;;0
496;;1
497;;1
498;;1
499;;1
500;;1
501;;1
502;;0
503;;-1
504;;-1
505;;1
506;;1
507;;1
508;;-1
509;;-1
510;;1
511;;-1
512;;1
513;;0
514;;1
515;;0
516;;-1
517;;0
518;;0
519;;1
520;;1
521;;0
522;;0
523;;0
524;;1
525;;1
526;;-1
527;;0
528;;-1
529;;0
530;;-1
531;;0
532;;1
533;;0
534;;0
535;;1
536;;0
537;;0
538;;0
539;;0
540;;1
541;;0
542;;0
543;;-1
544;;0
545;;1
546;;1
547;;1
548;;1
549;;-1
550;;0
551;;-1
552;;1
553;;1
554;;1
555;;1
556;;1
557;;1
558;;0
559;;1
560;;1
561;;0
562;;1
563;;1
564;;0
565;;1
566;;0
567;;0
568;;1
569;;-1
570;;1
571;;0
572;;0
573;;0
574;;1
575;;0
576;;1
577;;1
578;;0
579;;0
580;;-1
581;;-1
582;;1
583;;1
584;;-1
585;;-1
586;;0
587;;0
588;;-1
589;;-1
590;;0
591;;0
592;;0
593;;0
594;;1
595;;0
596;;0
597;;0
598;;1
599;;-1
600;;0
601;;0
602;;0
603;;0
604;;0
605;;0
606;;0
607;;0
608;;0
609;;-1
610;;1
611;;-1
612;;1
613;;0
614;;0
615;;1
616;;-1
617;;0
618;;-1
619;;-1
620;;0
621;;-1
622;;0
623;;0
624;;0
625;;-1
626;;0
627;;0
628;;-1
629;;1
630;;0
631;;0
632;;-1
633;;0
634;;-1
635;;-1
636;;1
637;;0
638;;0
639;;-1
640;;0
641;;-1
642;;1
643;;-1
644;;0
645;;1
646;;1
647;;0
648;;0
649;;0
650;;-1
651;;0
652;;0
653;;-1
654;;-1
655;;0
656;;0
657;;-1
658;;0
659;;-1
660;;0
661;;0
662;;0
663;;-1
664;;0
665;;-1
666;;1
667;;-1
668;;1
669;;0
670;;0
671;;0
672;;-1
673;;1
674;;0
675;;-1
676;;0
677;;-1
678;;1
679;;0
680;;-1
681;;-1
682;;-1
683;;0
684;;-1
685;;0
686;;-1
687;;1
688;;0
689;;0
690;;1
691;;1
692;;0
693;;1
694;;0
695;;0
696;;-1
697;;0
698;;0
699;;0
700;;1
701;;0
702;;0
703;;-1
704;;0
705;;-1
706;;0
707;;1
708;;1
709;;-1
710;;0
711;;1
712;;-1
713;;0
714;;1
715;;-1
716;;1
717;;0
718;;0
719;;0
720;;0
721;;0
722;;-1
723;;0
724;;-1
725;;-1
726;;-1
727;;1
728;;-1
729;;0
730;;1
731;;-1
732;;0
733;;-1
734;;0
735;;1
736;;0
737;;1
738;;0
739;;0
740;;-1
741;;0
742;;0
743;;0
744;;0
745;;1
746;;0
747;;0
748;;0
749;;-1
750;;0
751;;0
752;;1
753;;0
754;;0
755;;1
756;;0
757;;1
758;;0
759;;0
760;;0
761;;0
762;;0
763;;0
764;;-1
765;;0
766;;0
767;;0
768;;0
769;;-1
770;;-1
771;;0
772;;0
773;;0
774;;1
775;;0
776;;-1
777;;0
778;;0
779;;-1
780;;0
781;;1
782;;0
783;;-1
784;;-1
785;;0
786;;1
787;;1
788;;-1
789;;0
790;;0
791;;0
792;;-1
793;;-1
794;;1
795;;0
796;;-1
797;;0
798;;0
799;;0
800;;0
801;;0
802;;0
803;;0
804;;0
805;;0
806;;-1
807;;0
808;;0
809;;0
810;;0
811;;0
812;;0
813;;0
814;;0
815;;1
816;;0
817;;0
818;;0
819;;-1
820;;0
821;;1
822;;0
823;;0
824;;0
825;;0
826;;0
827;;0
828;;0
829;;0
830;;0
831;;0
832;;1
833;;-1
834;;0
835;;0
836;;0
837;;1
838;;0
839;;0
840;;0
841;;0
842;;0
843;;0
844;;0
845;;0
846;;0
847;;0
848;;0
849;;0
850;;1
851;;0
852;;-1
853;;0
854;;0
855;;0
856;;0
857;;0
858;;0
859;;1
860;;0
861;;0
862;;0
863;;-1
864;;0
865;;0
866;;0
867;;0
868;;0
869;;0
870;;0
871;;0
872;;0
873;;0
874;;-1
875;;0
876;;-1
877;;0
878;;0
879;;-1
880;;1
881;;-1
882;;-1
883;;0
884;;0
885;;-1
886;;0
887;;0
888;;0
889;;1
890;;0
891;;1
892;;0
893;;0
894;;-1
895;;-1
896;;0
897;;0
898;;0
899;;-1
900;;0
901;;0
902;;1
903;;0
904;;1
905;;-1
906;;0
907;;-1
908;;0
909;;0
910;;1
911;;-1
912;;1
913;;-1
914;;1
915;;0
916;;-1
917;;-1
918;;-1
919;;-1
920;;0
921;;-1
922;;-1
923;;1
924;;0
925;;0
926;;-1
927;;1
928;;0
929;;0
930;;0
931;;0
932;;0
933;;0
934;;0
935;;0
936;;1
937;;0
938;;0
939;;0
940;;1
941;;0
942;;0
943;;0
944;;0
945;;0
946;;0
947;;-1
948;;1
949;;-1
950;;-1
951;;0
952;;0
953;;0
954;;0
955;;1
956;;0
957;;0
958;;0
959;;0
960;;1
961;;0
962;;0
963;;0
964;;0
965;;0
966;;-1
967;;0
968;;1
969;;0
970;;0
971;;0
972;;1
973;;0
974;;0
975;;0
976;;0
977;;0
978;;0
979;;0
980;;0
981;;0
982;;0
983;;1
984;;1
985;;0
986;;-1
987;;0
988;;0
989;;0
990;;0
991;;0
992;;-1
993;;0
994;;0
995;;-1
996;;1
997;;0
998;;0
999;;0
1000;;0
1001;;0
1002;;0
1003;;0
1004;;1
1005;;0
1006;;0
1007;;0
1008;;0
1009;;0
1010;;0
1011;;0
1012;;0
1013;;-1
1014;;0
1015;;0
1016;;0
1017;;1
1018;;-1
1019;;0
1020;;0
1021;;0
1022;;-1
1023;;0
1024;;0
1025;;0
1026;;0
1027;;0
1028;;0
1029;;0
1030;;0
1031;;1
1032;;-1
1033;;0
1034;;0
1035;;0
1036;;0
1037;;0
1038;;0
1039;;0
1040;;0
1041;;0
1042;;0
1043;;0
1044;;0
1045;;0
1046;;0
1047;;0
1048;;0
1049;;-1
1050;;0
1051;;0
1052;;0
1053;;0
1054;;1
1055;;0
1056;;0
1057;;0
1058;;0
1059;;0
1060;;1
1061;;0
1062;;0
1063;;1
1064;;0
1065;;-1
1066;;0
1067;;0
1068;;-1
1069;;0
1070;;1
1071;;0
1072;;0
1073;;0
1074;;0
1075;;-1
1076;;0
1077;;0
1078;;1
1079;;0
1080;;0
1081;;-1
1082;;0
1083;;0
1084;;0
1085;;0
1086;;-1
1087;;0
1088;;0
1089;;-1
1090;;0
1091;;0
1092;;0
1093;;1
1094;;0
1095;;-1
1096;;-1
1097;;0
1098;;-1
1099;;-1
1100;;0
1101;;-1
1102;;0
1103;;1
1104;;1
1105;;-1
1106;;1
1107;;0
1108;;0
1109;;0
1110;;0
1111;;0
1112;;-1
1113;;-1
1114;;0
1115;;1
1116;;-1
1117;;1
1118;;0
1119;;1
1120;;1
1121;;-1
1122;;0
1123;;-1
1124;;-1
1125;;1
1126;;0
1127;;-1
1128;;-1
1129;;-1
1130;;0
1131;;-1
1132;;0
1133;;-1
1134;;-1
1135;;0
1136;;1
1137;;0
1138;;1
1139;;0
1140;;-1
1141;;-1
1142;;-1
1143;;0
1144;;1
1145;;0
1146;;0
1147;;0
1148;;0
1149;;0
1150;;0
1151;;0
1152;;-1
1153;;-1
1154;;0
1155;;0
1156;;0
1157;;0
1158;;0
1159;;0
1160;;0
1161;;1
1162;;0
1163;;0
1164;;-1
1165;;0
1166;;0
1167;;1
1168;;0
1169;;0
1170;;-1
1171;;0
1172;;0
1173;;1
1174;;0
1175;;0
1176;;0
1177;;-1
1178;;0
1179;;0
1180;;0
1181;;-1
1182;;0
1183;;0
1184;;0
1185;;1
1186;;0
1187;;-1
1188;;-1
1189;;0
1190;;-1
1191;;1
1192;;0
1193;;1
1194;;0
1195;;0
1196;;-1
1197;;0
1198;;0
1199;;-1
1200;;0
1201;;0
1202;;0
1203;;1
1204;;0
1205;;0
1206;;1
1207;;-1
1208;;0
1209;;0
1210;;1
1211;;0
1212;;-1
1213;;-1
1214;;-1
1215;;1
1216;;0
1217;;0
1218;;-1
1219;;0
1220;;-1
1221;;0
1222;;-1
1223;;0
1224;;0
1225;;0
1226;;-1
1227;;0
1228;;0
1229;;-1
1230;;0
1231;;0
1232;;1
1233;;0
1234;;0
1235;;-1
1236;;0
1237;;-1
1238;;0
1239;;0
1240;;-1
1241;;0
1242;;0
1243;;1
1244;;0
1245;;0
1246;;0
1247;;0
1248;;0
1249;;0
1250;;-1
1251;;0
1252;;0
1253;;0
1254;;0
1255;;0
1256;;0
1257;;0
1258;;0
1259;;0
1260;;0
1261;;1
1262;;0
1263;;1
1264;;0
1265;;-1
1266;;-1
1267;;-1
1268;;-1
1269;;-1
1270;;-1
1271;;-1
1272;;-1
1273;;-1
1274;;-1
1275;;1
1276;;-1
1277;;-1
1278;;-1
1279;;-1
1280;;0
1281;;-1
1282;;0
1283;;-1
1284;;-1
1285;;-1
1286;;-1
1287;;-1
1288;;-1
1289;;-1
1290;;-1
1291;;-1
1292;;-1
1293;;-1
1294;;-1
1295;;-1
1296;;0
1297;;-1
1298;;-1
1299;;-1
1300;;0
1301;;1
1302;;-1
1303;;-1
1304;;-1
1305;;-1
1306;;-1
1307;;-1
1308;;-1
1309;;-1
1310;;-1
1311;;-1
1312;;1
1313;;1
1314;;-1
1315;;-1
1316;;-1
1317;;0
1318;;0
1319;;1
1320;;-1
1321;;1
1322;;-1
1323;;-1
1324;;1
1325;;0
1326;;-1
1327;;-1
1328;;0
1329;;-1
1330;;-1
1331;;-1
1332;;1
1333;;0
1334;;0
1335;;1
1336;;0
1337;;0
1338;;1
1339;;-1
1340;;-1
1341;;-1
1342;;-1
1343;;-1
1344;;0
1345;;0
1346;;0
1347;;-1
1348;;-1
1349;;-1
1350;;-1
1351;;0
1352;;-1
1353;;0
1354;;0
1355;;-1
1356;;-1
1357;;-1
1358;;-1
1359;;0
1360;;-1
1361;;-1
1362;;-1
1363;;0
1364;;-1
1365;;-1
1366;;-1
1367;;-1
1368;;0
1369;;-1
1370;;-1
1371;;-1
1372;;-1
1373;;-1
1374;;-1
1375;;1
1376;;-1
1377;;-1
1378;;1
1379;;1
1380;;-1
1381;;-1
1382;;-1
1383;;0
1384;;1
1385;;0
1386;;-1
1387;;-1
1388;;-1
1389;;-1
1390;;-1
1391;;-1
1392;;-1
1393;;-1
1394;;-1
1395;;1
1396;;-1
1397;;-1
1398;;-1
1399;;-1
1400;;-1
1401;;1
1402;;-1
1403;;-1
1404;;0
1405;;0
1406;;-1
1407;;-1
1408;;-1
1409;;1
1410;;0
1411;;0
1412;;1
1413;;-1
1414;;1
1415;;-1
1416;;-1
1417;;-1
1418;;-1
1419;;-1
1420;;-1
1421;;-1
1422;;-1
1423;;0
1424;;0
1425;;-1
1426;;1
1427;;-1
1428;;0
1429;;-1
1430;;-1
1431;;-1
1432;;-1
1433;;-1
1434;;-1
1435;;1
1436;;-1
1437;;1
1438;;-1
1439;;0
1440;;0
1441;;-1
1442;;-1
1443;;-1
1444;;-1
1445;;0
1446;;-1
1447;;0
1448;;0
1449;;-1
1450;;-1
1451;;-1
1452;;-1
1453;;0
1454;;0
1455;;1
1456;;-1
1457;;-1
1458;;-1
1459;;-1
1460;;0
1461;;-1
1462;;-1
1463;;-1
1464;;-1
1465;;0
1466;;-1
1467;;-1
1468;;0
1469;;-1
1470;;-1
1471;;-1
1472;;-1
1473;;-1
1474;;1
1475;;0
1476;;-1
1477;;0
1478;;-1
1479;;-1
1480;;-1
1481;;-1
1482;;-1
1483;;-1
1484;;-1
1485;;-1
1486;;-1
1487;;0
1488;;-1
1489;;0
1490;;-1
1491;;-1
1492;;-1
1493;;-1
1494;;0
1495;;-1
1496;;-1
1497;;-1
1498;;1
1499;;-1
1500;;-1
1501;;0
1502;;0
1503;;-1
1504;;-1
1505;;-1
1506;;0
1507;;0
1508;;0
1509;;-1
1510;;0
1511;;-1
1512;;0
1513;;-1
1514;;0
1515;;-1
1516;;-1
1517;;-1
1518;;-1
1519;;-1
1520;;-1
1521;;-1
1522;;-1
1523;;0
1524;;-1
1525;;1
1526;;-1
1527;;0
1528;;0
1529;;0
1530;;0
1531;;0
1532;;0
1533;;0
1534;;1
1535;;-1
1536;;0
1537;;1
1538;;0
1539;;-1
1540;;0
1541;;1
1542;;0
1543;;0
1544;;-1
1545;;-1
1546;;1
1547;;1
1548;;0
1549;;0
1550;;-1
1551;;0
1552;;-1
1553;;1
1554;;0
1555;;-1
1556;;0
1557;;-1
1558;;1
1559;;0
1560;;0
1561;;-1
1562;;-1
1563;;-1
1564;;-1
1565;;-1
1566;;0
1567;;-1
1568;;0
1569;;-1
1570;;1
1571;;0
1572;;-1
1573;;0
1574;;0
1575;;0
1576;;1
1577;;1
1578;;0
1579;;-1
1580;;-1
1581;;0
1582;;-1
1583;;-1
1584;;1
1585;;0
1586;;0
1587;;-1
1588;;1
1589;;1
1590;;-1
1591;;0
1592;;-1
1593;;-1
1594;;0
1595;;-1
1596;;-1
1597;;0
1598;;-1
1599;;0
1600;;-1
1601;;0
1602;;1
1603;;-1
1604;;0
1605;;0
1606;;1
1607;;0
1608;;-1
1609;;0
1610;;-1
1611;;0
1612;;1
1613;;-1
1614;;-1
1615;;-1
1616;;-1
1617;;1
1618;;0
1619;;0
1620;;0
1621;;-1
1622;;-1
1623;;-1
1624;;1
1625;;-1
1626;;-1
1627;;-1
1628;;-1
1629;;-1
1630;;0
1631;;0
1632;;0
1633;;0
1634;;0
1635;;-1
1636;;-1
1637;;0
1638;;-1
1639;;-1
1640;;-1
1641;;-1
1642;;-1
1643;;1
1644;;-1
1645;;-1
1646;;-1
1647;;0
1648;;0
1649;;-1
1650;;0
1651;;-1
1652;;-1
1653;;1
1654;;0
1655;;-1
1656;;-1
1657;;0
1658;;-1
1659;;-1
1660;;-1
1661;;0
1662;;-1
1663;;0
1664;;1
1665;;-1
1666;;0
1667;;-1
1668;;-1
1669;;-1
1670;;-1
1671;;0
1672;;0
1673;;-1
1674;;0
1675;;-1
1676;;-1
1677;;0
1678;;-1
1679;;0
1680;;1
1681;;0
1682;;0
1683;;-1
1684;;0
1685;;-1
1686;;0
1687;;-1
1688;;-1
1689;;-1
1690;;0
1691;;0
1692;;0
1693;;0
1694;;0
1695;;-1
1696;;1
1697;;-1
1698;;-1
1699;;-1
1700;;-1
1701;;-1
1702;;0
1703;;-1
1704;;1
1705;;-1
1706;;0
1707;;-1
1708;;-1
1709;;0
1710;;-1
1711;;0
1712;;0
1713;;1
1714;;-1
1715;;1
1716;;1
1717;;-1
1718;;-1
1719;;-1
1720;;-1
1721;;-1
1722;;-1
1723;;0
1724;;-1
1725;;1
1726;;-1
1727;;0
1728;;1
1729;;-1
1730;;-1
1731;;-1
1732;;-1
1733;;-1
1734;;-1
1735;;0
1736;;1
1737;;1
1738;;0
1739;;1
1740;;-1
1741;;-1
1742;;-1
1743;;0
1744;;1
1745;;-1
1746;;-1
1747;;0
1748;;0
1749;;-1
1750;;-1
1751;;1
1752;;-1
1753;;-1
1754;;-1
1755;;-1
1756;;-1
1757;;1
1758;;-1
1759;;-1
1760;;-1
1761;;1
1762;;-1
1763;;-1
1764;;-1
1765;;0
1766;;1
1767;;-1
1768;;-1
1769;;1
1770;;-1
1771;;0
1772;;1
1773;;-1
1774;;-1
1775;;-1
1776;;-1
1777;;-1
1778;;1
1779;;1
1780;;-1
1781;;0
1782;;-1
1783;;-1
1784;;-1
1785;;1
1786;;0
1787;;-1
1788;;0
1789;;0
1790;;1
1791;;-1
1792;;-1
1793;;0
1794;;-1
1795;;1
1796;;-1
1797;;1
1798;;-1
1799;;-1
1800;;0
1801;;1
1802;;0
1803;;-1
1804;;-1
1805;;1
1806;;1
1807;;1
1808;;-1
1809;;-1
1810;;-1
1811;;1
1812;;-1
1813;;-1
1814;;0
1815;;0
1816;;-1
1817;;-1
1818;;0
1819;;-1
1820;;-1
1821;;0
1822;;-1
1823;;0
1824;;-1
1825;;-1
1826;;-1
1827;;1
1828;;-1
1829;;1
1830;;-1
1831;;-1
1832;;-1
1833;;0
1834;;-1
1835;;-1
1836;;-1
1837;;-1
1838;;-1
1839;;1
1840;;1
1841;;-1
1842;;0
1843;;-1
1844;;0
1845;;0
1846;;-1
1847;;-1
1848;;-1
1849;;0
1850;;-1
1851;;0
1852;;-1
1853;;-1
1854;;-1
1855;;0
1856;;-1
1857;;-1
1858;;-1
1859;;-1
1860;;0
1861;;0
1862;;0
1863;;-1
1864;;-1
1865;;0
1866;;-1
1867;;-1
1868;;-1
1869;;0
1870;;0
1871;;-1
1872;;0
1873;;0
1874;;-1
1875;;0
1876;;0
1877;;-1
1878;;0
1879;;-1
1880;;-1
1881;;0
1882;;1
1883;;0
1884;;0
1885;;-1
1886;;1
1887;;-1
1888;;1
1889;;0
1890;;0
1891;;-1
1892;;0
1893;;0
1894;;-1
1895;;0
1896;;-1
1897;;-1
1898;;0
1899;;0
1900;;-1
1901;;-1
1902;;-1
1903;;-1
1904;;0
1905;;0
1906;;0
1907;;-1
1908;;-1
1909;;0
1910;;0
1911;;-1
1912;;0
1913;;0
1914;;-1
1915;;-1
1916;;-1
1917;;-1
1918;;1
1919;;1
1920;;-1
1921;;-1
1922;;-1
1923;;0
1924;;0
1925;;-1
1926;;-1
1927;;0
1928;;1
1929;;-1
1930;;0
1931;;0
1932;;-1
1933;;-1
1934;;0
1935;;0
1936;;-1
1937;;-1
1938;;-1
1939;;0
1940;;0
1941;;-1
1942;;-1
1943;;-1
1944;;0
1945;;0
1946;;-1
1947;;0
1948;;0
1949;;0
1950;;-1
1951;;0
